2022-06-29 11:31:47,363 INFO  util.LogUtils (Log4jUtils.java:setLogLevel(32)) - Set org.apache.ratis.conf.ConfUtils log level to WARN
2022-06-29 11:31:47,366 INFO  util.LogUtils (Log4jUtils.java:setLogLevel(32)) - Set org.apache.ratis.util.FileUtils log level to TRACE
2022-06-29 11:31:47,438 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:<init>(272)) - new MiniRaftClusterWithRpcTypeGrpcAndDataStreamTypeNetty with group-54B4F2458EED:[s0|rpc:localhost:46515|admin:localhost:40757|client:localhost:41939|dataStream:localhost:35593|priority:0, s1|rpc:localhost:34095|admin:localhost:43151|client:localhost:36051|dataStream:localhost:38995|priority:0, s2|rpc:localhost:40453|admin:localhost:33947|client:localhost:38503|dataStream:localhost:42009|priority:0]
2022-06-29 11:31:47,438 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:start(315)) - .............................................................. 
2022-06-29 11:31:47,438 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:start(316)) - ... 
2022-06-29 11:31:47,438 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:start(317)) - ...     Starting MiniRaftClusterWithRpcTypeGrpcAndDataStreamTypeNetty
2022-06-29 11:31:47,439 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:start(318)) - ... 
2022-06-29 11:31:47,439 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:start(319)) - .............................................................. 
2022-06-29 11:31:47,439 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:initServers(284)) - servers = {}
2022-06-29 11:31:47,445 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:newRaftServer(358)) - newRaftServer: s0, group-54B4F2458EED:[s0|rpc:localhost:46515|admin:localhost:40757|client:localhost:41939|dataStream:localhost:35593|priority:0, s1|rpc:localhost:34095|admin:localhost:43151|client:localhost:36051|dataStream:localhost:38995|priority:0, s2|rpc:localhost:40453|admin:localhost:33947|client:localhost:38503|dataStream:localhost:42009|priority:0], format? true
2022-06-29 11:31:47,446 TRACE util.FileUtils (FileUtils.java:deleteFully(162)) - deleteFully target/test/data/142b174e/MiniRaftClusterWithRpcTypeGrpcAndDataStreamTypeNettye433f2ec/s0
2022-06-29 11:31:47,448 TRACE util.FileUtils (FileUtils.java:deleteFully(178)) - deleteFully: target/test/data/142b174e/MiniRaftClusterWithRpcTypeGrpcAndDataStreamTypeNettye433f2ec/s0 does not exist.
2022-06-29 11:31:47,448 INFO  impl.MiniRaftCluster (MiniRaftCluster.java:newRaftServer(363)) - Formatted directory target/test/data/142b174e/MiniRaftClusterWithRpcTypeGrpcAndDataStreamTypeNettye433f2ec/s0
2022-06-29 11:31:47,503 INFO  server.RaftServer (ConfUtils.java:logGet(46)) - raft.rpc.type = GRPC (default)
2022-06-29 11:31:47,578 INFO  grpc.GrpcFactory (GrpcFactory.java:checkPooledByteBufAllocatorUseCacheForAllThreads(48)) - PERFORMANCE WARNING: useCacheForAllThreads is true that may cause Netty to create a lot garbage objects and, as a result, trigger GC.
	It is recommended to disable useCacheForAllThreads by setting -Dorg.apache.ratis.thirdparty.io.netty.allocator.useCacheForAllThreads=false in command line.
2022-06-29 11:31:47,584 INFO  grpc.GrpcConfigKeys (ConfUtils.java:logGet(46)) - raft.grpc.admin.port = 40757 (custom)
